url,path,statusCode,title,h1,canonicalUrl,breadcrumbText,collectionSignals
https://coldcactus.ca/collections/hooey-backpacks,/collections/hooey-backpacks,200,Backpacks &ndash; Cold Cactus Inc.,Backpacks,https://coldcactus.ca/collections/hooey-backpacks,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/jewelry,/collections/jewelry,200,Jewelry &ndash; Cold Cactus Inc.,Jewelry,https://coldcactus.ca/collections/jewelry,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/kids-belts-accessories,/collections/kids-belts-accessories,200,Kid's Belts & Accessories &ndash; Cold Cactus Inc.,Kid's Belts & Accessories,https://coldcactus.ca/collections/kids-belts-accessories,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/kids-denim,/collections/kids-denim,200,Kid's Denim &ndash; Cold Cactus Inc.,Kid's Denim,https://coldcactus.ca/collections/kids-denim,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/kids-footwear,/collections/kids-footwear,200,Kid's Footwear &ndash; Cold Cactus Inc.,Kid's Footwear,https://coldcactus.ca/collections/kids-footwear,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/kimes-ranch,/collections/kimes-ranch,200,Kimes Ranch &ndash; Cold Cactus Inc.,Kimes Ranch,https://coldcactus.ca/collections/kimes-ranch,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/kimes-ranch-denim,/collections/kimes-ranch-denim,200,Kimes Ranch Denim &ndash; Cold Cactus Inc.,Kimes Ranch Denim,https://coldcactus.ca/collections/kimes-ranch-denim,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/men-s-apparel,/collections/men-s-apparel,200,Men’s Apparel &ndash; Cold Cactus Inc.,Men’s Apparel,https://coldcactus.ca/collections/men-s-apparel,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/mens-footwear,/collections/mens-footwear,200,Men's Footwear &ndash; Cold Cactus Inc.,Men's Footwear,https://coldcactus.ca/collections/mens-footwear,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/mens-graphic-tees,/collections/mens-graphic-tees,200,Men's Graphic Tees &ndash; Cold Cactus Inc.,Men's Graphic Tees,https://coldcactus.ca/collections/mens-graphic-tees,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/mens-outerwear,/collections/mens-outerwear,200,Men's Outerwear &ndash; Cold Cactus Inc.,Men's Outerwear,https://coldcactus.ca/collections/mens-outerwear,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/mens-western-button-down-shirts,/collections/mens-western-button-down-shirts,200,Men's Button Ups & Pearl Snaps &ndash; Cold Cactus Inc.,Men's Button Ups & Pearl Snaps,https://coldcactus.ca/collections/mens-western-button-down-shirts,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/mothers-day-gift-guide,/collections/mothers-day-gift-guide,200,Mother's Day Gift Guide &ndash; Cold Cactus Inc.,Mother's Day Gift Guide,https://coldcactus.ca/collections/mothers-day-gift-guide,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/necklaces,/collections/necklaces,200,Necklaces &ndash; Cold Cactus Inc.,Necklaces,https://coldcactus.ca/collections/necklaces,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/new-arrivals,/collections/new-arrivals,200,New Arrivals & Restocks &ndash; Cold Cactus Inc.,New Arrivals & Restocks,https://coldcactus.ca/collections/new-arrivals,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/no-discounts,/collections/no-discounts,200,No Discounts &ndash; Cold Cactus Inc.,No Discounts,https://coldcactus.ca/collections/no-discounts,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/other,/collections/other,200,Other &ndash; Cold Cactus Inc.,Other,https://coldcactus.ca/collections/other,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/other-mens-apparel,/collections/other-mens-apparel,200,Other &ndash; Cold Cactus Inc.,Collection: Other,https://coldcactus.ca/collections/other-mens-apparel,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/outerwear,/collections/outerwear,200,Outerwear &ndash; Cold Cactus Inc.,Outerwear,https://coldcactus.ca/collections/outerwear,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/perfumes-colognes,/collections/perfumes-colognes,200,"Perfumes, Colognes, & Tallow &ndash; Cold Cactus Inc.","Perfumes, Colognes, & Tallow",https://coldcactus.ca/collections/perfumes-colognes,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/ranch-hands-kids,/collections/ranch-hands-kids,200,Ranch Hands (Kids) &ndash; Cold Cactus Inc.,Ranch Hands (Kids),https://coldcactus.ca/collections/ranch-hands-kids,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/rings,/collections/rings,200,Rings &ndash; Cold Cactus Inc.,Rings,https://coldcactus.ca/collections/rings,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/rock-and-roll-denim,/collections/rock-and-roll-denim,200,Rock and Roll Denim &ndash; Cold Cactus Inc.,Rock and Roll Denim,https://coldcactus.ca/collections/rock-and-roll-denim,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/sale,/collections/sale,200,Sale &ndash; Cold Cactus Inc.,Sale,https://coldcactus.ca/collections/sale,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/sale-home-decor,/collections/sale-home-decor,200,Sale - Home Decor &ndash; Cold Cactus Inc.,Sale - Home Decor,https://coldcactus.ca/collections/sale-home-decor,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/sale-kids,/collections/sale-kids,200,SALE Kids &ndash; Cold Cactus Inc.,SALE Kids,https://coldcactus.ca/collections/sale-kids,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/shirts-and-outerwear,/collections/shirts-and-outerwear,200,Men's Shirts &ndash; Cold Cactus Inc.,Men's Shirts,https://coldcactus.ca/collections/shirts-and-outerwear,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/shorts,/collections/shorts,200,Shorts & Jumpsuits &ndash; Cold Cactus Inc.,Shorts & Jumpsuits,https://coldcactus.ca/collections/shorts,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/stetson,/collections/stetson,200,Stetson &ndash; Cold Cactus Inc.,Stetson,https://coldcactus.ca/collections/stetson,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/stiefeld-cowhide-boots,/collections/stiefeld-cowhide-boots,200,Stiefeld Footwear &ndash; Cold Cactus Inc.,Stiefeld Footwear,https://coldcactus.ca/collections/stiefeld-cowhide-boots,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/stocking-stuffers-and-gifts-under-50,/collections/stocking-stuffers-and-gifts-under-50,200,Gifts & Stocking Stuffers &ndash; Cold Cactus Inc.,Gifts & Stocking Stuffers,https://coldcactus.ca/collections/stocking-stuffers-and-gifts-under-50,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/straight-legs,/collections/straight-legs,200,Straight Legs &ndash; Cold Cactus Inc.,Straight Legs,https://coldcactus.ca/collections/straight-legs,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/sts-ranch-apparel-and-accessories,/collections/sts-ranch-apparel-and-accessories,200,STS Ranch Apparel and Accessories &ndash; Cold Cactus Inc.,STS Ranch Apparel and Accessories,https://coldcactus.ca/collections/sts-ranch-apparel-and-accessories,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/sunglasses,/collections/sunglasses,200,Sunglasses &ndash; Cold Cactus Inc.,Sunglasses,https://coldcactus.ca/collections/sunglasses,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/swimwear-amp-athleisure,/collections/swimwear-amp-athleisure,200,Athleisure & Loungewear &ndash; Cold Cactus Inc.,Athleisure & Loungewear,https://coldcactus.ca/collections/swimwear-amp-athleisure,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/tack-dog-collars,/collections/tack-dog-collars,200,Tack & Dog Collars &ndash; Cold Cactus Inc.,Tack & Dog Collars,https://coldcactus.ca/collections/tack-dog-collars,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/tops,/collections/tops,200,Tops &ndash; Cold Cactus Inc.,Collection: Tops,https://coldcactus.ca/collections/tops,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/trousers-flares,/collections/trousers-flares,200,Trousers & Flares &ndash; Cold Cactus Inc.,Trousers & Flares,https://coldcactus.ca/collections/trousers-flares,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/western-shirts-button-pearl-snap,/collections/western-shirts-button-pearl-snap,200,Women's Button Ups & Pearl Snaps &ndash; Cold Cactus Inc.,Women's Button Ups & Pearl Snaps,https://coldcactus.ca/collections/western-shirts-button-pearl-snap,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
https://coldcactus.ca/collections/wild-rags,/collections/wild-rags,200,Wild Rags &ndash; Cold Cactus Inc.,Wild Rags,https://coldcactus.ca/collections/wild-rags,"{ ""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""name"": ""Cold Cactus Inc."", ""logo"": ""https:\/\/coldcactus.ca\/cdn\/shop\/files\/cclogoupdated_400x.webp?v=1716305005"", ""sameAs"": [ """", ""https:\/\/www.facebook.com\/coldcactusboutique\/"", ""https:\/\/www.pinterest.ca\/coldcactus\/"", ""https:\/\/www.instagram.com\/coldcactusboutique\/"", """", """", """", """" ], ""url"": ""https:\/\/coldcactus.ca"" }",collection-like path; collection-like page text
